,recession_indicator,cli_equal,cli_pca,cli_weighted,recession_prob_cli_equal,recession_prob_cli_weighted,recession_prob_multi
1993-12-01,0.0,-0.0989273356100934,0.3440161174955356,-0.2168476717468212,0.502063079871512,0.5233370197752734,0.08261760133183149
1994-01-01,0.0,0.2749731130101303,-0.5138763813931654,0.1226909919886606,0.41541918402433037,0.4481479364661625,0.0409400150064125
1994-02-01,0.0,-0.0261024094751049,-0.0116091326610289,0.0655237017817448,0.4850319622674818,0.4607356153870121,0.09668085587553135
1994-03-01,0.0,0.0532228754133041,-0.3247544347529298,0.0849489297456747,0.4665214522032814,0.4564519318779251,0.012008092284000887
1994-04-01,0.0,0.3537901799868638,-0.8741133947530555,0.2517915431946971,0.39762849986125776,0.419988264116499,0.015261688347992224
1994-05-01,0.0,0.1516601466878242,-0.6512231636859639,0.1730848591632448,0.443684270816309,0.4371059993628486,0.08815486510271493
1994-06-01,0.0,0.2424665081964859,-1.0208283859485572,0.2425318863780923,0.4228241885651899,0.42199298934132995,0.038215771689482404
1994-07-01,0.0,-0.0883587857414244,-0.4097045972591802,-0.0337292541986612,0.49959083897486944,0.48270021669326857,0.08780903076770072
1994-08-01,0.0,-0.1536684794415508,-0.4297623328488908,-0.1424965025003383,0.5148640567500431,0.5068441941104801,0.16633830782515666
1994-09-01,0.0,-0.0716513936502367,-0.6353108930928707,-0.0672986856683472,0.49568266211049555,0.49014853552970716,0.1023340897633563
1994-10-01,0.0,0.1006144204142361,-0.2150314025421488,0.0818646198246759,0.4555032288038183,0.45713167552806666,0.1414861870009093
1994-11-01,0.0,0.1417368545577793,-0.2927712883440386,0.1697680787705945,0.4459773160954494,0.43783095739337174,0.0937083153037122
1994-12-01,0.0,0.2809885013097449,-0.4248055208278452,0.2646848230666256,0.4140529522819516,0.4172012609648334,0.026457191758409365
1995-01-01,0.0,0.310806809839673,-0.462229422414641,0.3971995653611888,0.4073004240635929,0.3888923534439461,0.03904452883440096
1995-02-01,0.0,0.3306718757168222,-0.4399464371477405,0.4514572456620737,0.4028210557282594,0.3775027608778361,0.021913856718754125
1995-03-01,0.0,0.1394403790535621,0.1747562425321934,0.2780360444823077,0.4465083103647833,0.41432083626808164,0.05556175074492274
1995-04-01,0.0,-0.1933987741655662,0.8218795108374842,-0.0846976440145384,0.5241435735006111,0.49401091293228705,0.34364018858556344
1995-05-01,0.0,-0.0598400207368728,0.8282646965814484,0.0568974848286271,0.4929200474236183,0.46263978243217735,0.39206844583460937
1995-06-01,0.0,-0.0266636758842405,0.8424920868348269,0.0236998432609918,0.48516314012630807,0.4699775761454166,0.27650856563200005
1995-07-01,0.0,-0.019007579905893,1.2199020414321238,0.0715996305484703,0.4833739593037225,0.4593950878777382,0.6693631228028228
1995-08-01,0.0,0.3125015194959445,0.5181466679922425,0.2769433517585962,0.40691767132590223,0.41455635924418954,0.3428617207596299
1995-09-01,0.0,0.1914787663536532,0.0510842534192831,0.2156129305991405,0.4345081611362258,0.42783536085832763,0.04960279644761255
1995-10-01,0.0,-0.1523813819429578,0.635941026199083,-0.1749787307418012,0.5145632326373331,0.5140534622637554,0.3500926409517422
1995-11-01,0.0,-0.501563526189995,0.1365625337060945,-0.4632172096240695,0.5950784163320079,0.5774312570478699,0.8891900970149702
1995-12-01,0.0,-0.3944562866061603,0.0219850820784641,-0.4524654319210242,0.5707175482912481,0.5750994184644331,0.7649607955047698
1996-01-01,0.0,-0.3006716160475711,0.004980658776374,-0.3296176477454246,0.5490974887293384,0.5482435367799513,0.5349996532751765
1996-02-01,0.0,-0.2689160021990334,-0.0096483167501172,-0.3968785945192398,0.541730464172575,0.5629926137148726,0.26752498062238117
1996-03-01,0.0,-0.1399308842757662,0.3525021465351241,-0.2690330731744388,0.5116527544064922,0.5348847689263152,0.42784946171482574
1996-04-01,0.0,-0.1313240026425363,0.137785738525789,-0.1371715648088114,0.5096403013913905,0.5056619994147996,0.27886724298543625
1996-05-01,0.0,-0.0454417249076394,-0.3098377384717943,-0.1262188863210689,0.4895529671287971,0.5032301999926133,0.13101252805246222
1996-06-01,0.0,-0.0810634932095308,-0.1992330231527189,-0.1752096957786124,0.4978842969828635,0.5141047064227628,0.08280735499187263
1996-07-01,0.0,-0.0387255174039431,-0.2335435832073819,-0.0603194173972733,0.4879826694636212,0.48859951932041185,0.07545790222383404
1996-08-01,0.0,-0.1877442321424264,-0.5341237174369048,-0.2121575469656682,0.5228237509090501,0.522297766329863,0.04261843243358801
1996-09-01,0.0,-0.0687852055684077,-0.5963805747734661,-0.1178192463185723,0.4950122459507713,0.5013651365562746,0.08919454062658674
1996-10-01,0.0,-0.1572176889182629,-0.3970153146633335,-0.1985113833221784,0.5156935316936958,0.5192729383274671,0.028675646162274682
1996-11-01,0.0,-0.1991319859708589,0.1874909474063544,-0.1608950224585814,0.5254814140422182,0.5109281955124806,0.18851836218409335
1996-12-01,0.0,0.0883375349485521,-0.2919327815145084,0.0640048664943939,0.4583537855657572,0.4610708043744014,0.03631934824134863
1997-01-01,0.0,0.0238110938290428,0.8435148847306969,0.0379191766045499,0.47337665407509044,0.46683285016026566,0.06914537609145656
1997-02-01,0.0,-0.1081781521066893,0.4484515271714471,-0.0710685073302273,0.5042269922096828,0.4909853105499623,0.07556532846744697
1997-03-01,0.0,0.060077060904442,-0.0800206309669269,0.037150552751679,0.4649256202573974,0.46700277273021523,0.0642562308325806
1997-04-01,0.0,-0.0315274668530025,0.016904911769484,-0.0164259559573005,0.4862999775426511,0.4788637866113223,0.017752126456895338
1997-05-01,0.0,0.021797060810051,-0.4069908953228002,0.0138026886150537,0.473846475309094,0.4721678386648904,0.009098136977715781
1997-06-01,0.0,0.0091587459134598,-0.2295522848231508,0.0624080940657365,0.47679568762133145,0.4614232311251774,0.025199025504904618
1997-07-01,0.0,0.1429256080363139,-0.3204215739888548,0.1582511960199855,0.44570249920212573,0.4403502778865822,0.026128061809267775
1997-08-01,0.0,0.1381619794065138,-0.4845497655313338,0.1938737845991227,0.44680395668692957,0.4325683424881354,0.014214439737152293
1997-09-01,0.0,-0.0322682063503457,0.2562575788110672,0.0676713630701216,0.4864731269035091,0.46026171260793924,0.037647699498841954
1997-10-01,0.0,0.2312070381278041,-0.313343878390745,0.2567471391028678,0.4253973829125587,0.4189164516520733,0.0887900213964983
1997-11-01,0.0,0.0414944992686502,-0.2182597546291359,0.068487203702682,0.46925369408663337,0.46008170805760124,0.03131728323894936
1997-12-01,0.0,0.1282221699385468,-0.2511556426502751,0.178718138520081,0.4491039330745349,0.43587533470829426,0.024459968634940366
1998-01-01,0.0,0.0535717022712697,-0.1364193120618831,0.0247635739840927,0.46644021944590225,0.46974223745415017,0.04193339491183332
1998-02-01,0.0,0.0029731852399192,-0.1342920158392118,0.0510552243678495,0.4782397211354947,0.4639300364756174,0.042461318537132794
1998-03-01,0.0,0.2983969907660492,-0.3593759949940499,0.3539320949392209,0.41010660213713385,0.398063336239726,0.08350741749702516
1998-04-01,0.0,0.2625190445862723,-0.0209245447486235,0.3109924752407457,0.41825190081127206,0.4072361509163861,0.18791076623793823
1998-05-01,0.0,0.246229704799844,-0.0548284703821402,0.369287689356379,0.4219650883058746,0.39479999778536673,0.1735745626619751
1998-06-01,0.0,0.1554613831329542,0.213373090757451,0.3068760467729887,0.4428065219735817,0.40811902352469714,0.3367438494523605
1998-07-01,0.0,0.3327536387778027,-0.2027366700989404,0.4114494686387094,0.4023525627802851,0.38588872949608,0.2001419152350738
1998-08-01,0.0,0.310070576251653,-0.3577133927987665,0.3531785113625445,0.4074667386242389,0.39822372229922204,0.11941614545253819
1998-09-01,0.0,-0.0906069420431846,0.7383894712942047,0.0003519973661041,0.5001167398373267,0.4751462091288841,0.3627320556257988
1998-10-01,0.0,-0.4892107706981436,1.282409957059239,-0.5425579751591055,0.5922902471936187,0.5945256884113471,0.5481228948229049
1998-11-01,0.0,-0.527899382235737,1.2044237782314138,-0.8043492755343533,0.6010020983873461,0.649131786394899,0.6424755648124599
1998-12-01,0.0,-0.2863612417847372,0.7766203582223596,-0.4149135131192013,0.5457800747460911,0.5669295735825844,0.4142484685244227
1999-01-01,0.0,-0.2190919807764271,0.1244764271995801,-0.525663053859355,0.5301360873904751,0.5909032497734978,0.16554693388746797
1999-02-01,0.0,-0.2638334102290931,-0.3700495379253451,-0.5332765438103164,0.5405495663478699,0.5925369044245988,0.04613404928193368
1999-03-01,0.0,-0.1086199370041507,0.0858653883547137,-0.150934418666363,0.5043303293688899,0.5087173422494518,0.18607742529484148
1999-04-01,0.0,-0.0693082002821675,-0.203289543036143,-0.1617169527877156,0.49513457584202086,0.511110613062647,0.15105409276984771
1999-05-01,0.0,-0.3197860915853883,0.2618631877170083,-0.293350393625038,0.5535217338513838,0.5402537904689519,0.3924861004650286
1999-06-01,0.0,-0.1925574731529303,-0.1432193509251075,-0.1697310308633038,0.5239472269404304,0.5128890787897882,0.16400803676357567
1999-07-01,0.0,-0.1368464271045858,-0.3264918265263273,-0.0602833980348441,0.5109315895454246,0.48859152553232593,0.08291229898063271
1999-08-01,0.0,0.004067802379835,-0.1722314858016616,-0.0292581431915327,0.47798415304123076,0.4817086830882419,0.07084876588256987
1999-09-01,0.0,0.0653334326156032,0.1928782372266605,0.0058530201613484,0.46370228535704594,0.4739278984415251,0.011449728185635447
1999-10-01,0.0,-0.0572013190540768,0.2172753344031455,-0.0826093431955957,0.4923029228305218,0.4935472862694454,0.026891365524200725
1999-11-01,0.0,-0.2194129550403419,0.1067733505655358,-0.2681782496641293,0.5302108979988198,0.534695877896684,0.05338643335023005
1999-12-01,0.0,0.0522209740310425,-0.4533557012534533,0.0675810828515274,0.46675477899173523,0.46028163239365877,0.036399934948511584
2000-01-01,0.0,0.2749341926627818,-1.0978092837819142,0.2519188083336943,0.41542802798092054,0.4199607293077124,0.018847339082010892
2000-02-01,0.0,0.4267789141367545,-1.304244235829915,0.6070510449010381,0.38139015373983076,0.3456180080461733,0.005304267456133602
2000-03-01,0.0,0.5485869645552104,-1.3222682303928937,0.6336170076439025,0.35488657826994296,0.3403011305777734,0.005155551959050451
2000-04-01,0.0,0.2663701335547721,-0.8083856722922683,0.2553180327031229,0.4173753733768378,0.41922546540088845,0.004932558537769482
2000-05-01,0.0,0.3120892780606632,-0.1896236832711489,0.2811418146823,0.40701076629538874,0.4136516214309062,0.021268709455474787
2000-06-01,0.0,0.2542515163556264,-0.0067096071735127,0.288559514654158,0.42013537034316345,0.4120545889117939,0.029282655706238347
2000-07-01,0.0,0.2762961007563398,0.0773491871552188,0.3285273709540462,0.415118591031097,0.4034821180226333,0.04039530937479209
2000-08-01,0.0,0.2293760492012374,0.0618170645500386,0.3930235333436343,0.4258162160034627,0.38977419803880226,0.02867154059095476
2000-09-01,0.0,0.4900750511263547,-0.0455946453092305,0.5450172629759357,0.36751829219779114,0.3581828694003621,0.06325866673283535
2000-10-01,0.0,0.2760522299171746,0.2124213639040808,0.3638983828801536,0.4151739956195225,0.39594427029319357,0.06382918016475625
2000-11-01,0.0,0.3859340070395415,0.2351134619569861,0.4615866265637889,0.3904470990941759,0.37539091715618605,0.10839104602388325
2000-12-01,0.0,0.4273383859246295,0.3108210325694264,0.5738997143119123,0.38126665146110955,0.3523072733264988,0.06307035872691594
2001-01-01,0.0,-0.0743764325249545,0.8223915841472146,-0.0252094795463539,0.4963200771773267,0.48081095735554014,0.537018357463619
2001-02-01,0.0,-0.0385821451126297,0.5426065899271821,-0.0540232376318972,0.4879491504651091,0.4872022984343473,0.8863600353824936
2001-03-01,0.0,-0.302434549498913,0.8072365427735597,-0.3481157748334512,0.5495058741307649,0.5523094152737975,0.9368591990318086
2001-04-01,1.0,-0.3680389166151293,1.3826963451097205,-0.376546501780265,0.5646511758179025,0.5585446763903714,0.9682614438786841
2001-05-01,1.0,-0.237508264910507,0.8295218415996545,-0.3084211203219123,0.5344261408075021,0.5435766528160751,0.9771987183676919
2001-06-01,1.0,-0.0329757593485766,0.150013664707561,0.0557333860120767,0.48663852188528817,0.462896832470178,0.8733285778245301
2001-07-01,1.0,-0.0524440375822465,-0.074726987028765,0.0399298119574264,0.4911903773398383,0.4663883879214049,0.9318587984393966
2001-08-01,1.0,0.0032760422563898,-0.3521104940188974,0.0680082934541437,0.4781690097956689,0.4601873720723071,0.8512835308280521
2001-09-01,1.0,-0.306540785315479,0.1252106579713488,-0.209329286681747,0.5504568284902756,0.5216709771156178,0.7766471354170412
2001-10-01,1.0,-0.8201152768704298,1.4800476128933429,-0.8997800439322053,0.6644233657963582,0.6681844637638306,0.9763999664837258
2001-11-01,1.0,-0.834580418675157,1.2634123265801225,-0.8948346736035853,0.6674344624803105,0.6672098899068819,0.964308736675399
2001-12-01,0.0,-0.2645750310353367,0.5695448703757636,-0.3580526434347478,0.5407219044501166,0.5544906845551466,0.4132216124689139
2002-01-01,0.0,-0.1575020819954702,-0.2510336379881802,-0.1203473135849072,0.5157599926532517,0.5019264771942773,0.12459906882649413
2002-02-01,0.0,0.1745929267679003,-1.235833440531727,0.1924656689215645,0.43839435959620027,0.43287534773646497,0.026126838801633696
2002-03-01,0.0,0.3487983405684185,-1.4351326254726484,0.2253795094698285,0.39874780088304657,0.42571324910255676,0.0033328076869425707
2002-04-01,0.0,0.3377393301792014,-1.7364465887665042,0.4377041455504394,0.4012312775617573,0.38037754803858703,0.0007489858580860493
2002-05-01,0.0,0.0915924734908188,-1.3656637216356298,0.2030940648480943,0.45759775150945214,0.4305593753540552,0.000520461792823657
2002-06-01,0.0,0.3383708083978138,-2.078413598717468,0.3270324967202265,0.4010893311710082,0.4038017208484127,0.0003229512633180843
2002-07-01,0.0,-0.0058670474849537,-1.319140882270944,-0.0336285954921154,0.480304119507256,0.48267789263925237,0.0013473497323507988
2002-08-01,0.0,-0.1302524371536227,0.0200302525224467,-0.1971453011599199,0.5093897257431604,0.5189700491297691,0.0013724014398824248
2002-09-01,0.0,-0.15543409994822,0.133771420004832,-0.2278511136721119,0.5152767050657586,0.5257743902244698,0.0005642332262472072
2002-10-01,0.0,-0.1066909039514633,0.5034578545068219,-0.3054496528185193,0.5038791099025495,0.5429217875884057,0.0038127905611515882
2002-11-01,0.0,-0.4456457296328361,1.7414847837097156,-0.6619546911458036,0.5824106817260106,0.6198125262850138,0.029511431678760164
2002-12-01,0.0,-0.034097959492258,0.9985389281205548,-0.2219364787772413,0.4869008492424434,0.5244643857388513,0.02903412501126492
2003-01-01,0.0,0.0346570046543265,1.0235636011847329,-0.0532033414380058,0.47084741798119545,0.4870203648804533,0.19739467678950537
2003-02-01,0.0,-0.1532625622836934,0.9365350260792192,-0.2807292400191326,0.5147691857820565,0.5374682523947595,0.5725064618111345
2003-03-01,0.0,-0.5791679099136366,1.6689346753626035,-0.5410782720628478,0.612448074215276,0.5942088301415493,0.7309545717563698
2003-04-01,0.0,-0.5361824862054939,1.4722233962851508,-0.5950347455966964,0.6028591977854145,0.6057101791481844,0.5269946003010547
2003-05-01,0.0,-0.3534674861339511,0.7537547562792051,-0.2331268685490989,0.5612966316767874,0.5269425934442853,0.22744953930972656
2003-06-01,0.0,0.1368455442863783,0.2991441227905428,0.2715465741967432,0.44710843852231313,0.4157201713425613,0.2407716218445766
2003-07-01,0.0,0.0907170193026614,0.0258848565571809,0.0618372004126116,0.4578010767515953,0.4615492435515875,0.10688318155032517
2003-08-01,0.0,0.0788397180834697,-0.2304276790299437,0.154872456903022,0.4605609550591515,0.4410899670392376,0.6303304845101003
2003-09-01,0.0,-0.0358358055119487,0.0353206922603029,0.0749408817864574,0.4873071051843907,0.45865815926383785,0.4771284024335629
2003-10-01,0.0,-0.0147939997628555,-0.2595697389399602,-0.005634431009332,0.4823894513672714,0.4764723582771284,0.20669995132053717
2003-11-01,0.0,0.0235972391495806,-0.8667420556939116,-0.0026310275203391,0.4734265385566666,0.4758069838642617,0.03021338546291868
2003-12-01,0.0,0.3280560568166384,-1.3667100666670424,0.2598784245441599,0.4034099873431629,0.41823960068923777,0.010625900724897783
2004-01-01,0.0,0.2519224387592056,-1.1782630939124976,0.1792745021753234,0.42066639256492655,0.43575383227790476,0.026853065114168788
2004-02-01,0.0,0.2990241379709258,-1.2177470180367769,0.4648862289968922,0.4099646459534374,0.3747040110265761,0.03252922993209932
2004-03-01,0.0,-0.0167992089991619,-0.5143879060796283,0.0857344328129713,0.48285795427383355,0.45627884255464407,0.0395188733826556
2004-04-01,0.0,0.0820680765059056,-0.5233454305570969,0.0912769418102807,0.4598105484986583,0.45505782689981117,0.2577198137586512
2004-05-01,0.0,0.0260033137997405,-0.4458631740138657,0.0512506091087752,0.47286532009536936,0.4638868781596752,0.3163065879228233
